step,loss,loss/mean,loss/std,lr,momentum
2,0.031259406358003616,0.031259406358003616,0.015068776317263721,0.001,0.9
3,0.02230033464729786,0.02230033464729786,0.012981545557484028,0.001,0.9
4,0.018408309668302536,0.018408309668302536,0.011759391330410169,0.001,0.9
5,0.016131669282913208,0.016131669282913208,0.011014529113020163,0.001,0.9
6,0.014967650175094604,0.014967650175094604,0.011342193072519843,0.001,0.9
7,0.013773130252957344,0.013773130252957344,0.011113327939816574,0.001,0.9
8,0.01377145666629076,0.01377145666629076,0.011838699247122305,0.001,0.9
9,0.012607377953827381,0.012607377953827381,0.011263956972147028,0.001,0.9
10,0.012796473689377308,0.012796473689377308,0.013195518141934155,0.001,0.9
11,0.01122015155851841,0.01122015155851841,0.010011936220960136,0.001,0.9
12,0.011728653684258461,0.011728653684258461,0.011091597140002418,0.001,0.9
13,0.010754529386758804,0.010754529386758804,0.010594628780709965,0.001,0.9
14,0.011409475468099117,0.011409475468099117,0.012070301572773008,0.001,0.9
15,0.010623067617416382,0.010623067617416382,0.010972722928989232,0.001,0.9
16,0.009599519893527031,0.009599519893527031,0.009857953421372986,0.001,0.9
17,0.01001625694334507,0.01001625694334507,0.010080076597975664,0.001,0.9
18,0.010980899445712566,0.010980899445712566,0.01290004461310585,0.001,0.9
19,0.00966215692460537,0.00966215692460537,0.010697207790888959,0.001,0.9
20,0.009227428585290909,0.009227428585290909,0.01030392741546651,0.001,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.10857080668210983,0.10857080668210983,0.1285536939817004,0.001,0.9
2,0.030375327914953232,0.030375327914953232,0.014840249889657235,0.001,0.9
3,0.02073603868484497,0.02073603868484497,0.012178173099023557,0.001,0.9
4,0.0168842151761055,0.0168842151761055,0.011695404040318949,0.001,0.9
5,0.015110260806977749,0.015110260806977749,0.011588184036431134,0.001,0.9
6,0.013372693210840225,0.013372693210840225,0.01073793417338068,0.001,0.9
7,0.01375663559883833,0.01375663559883833,0.011779828369272664,0.001,0.9
8,0.013064209371805191,0.013064209371805191,0.01223962173432968,0.001,0.9
9,0.0127559844404459,0.0127559844404459,0.012199649673940443,0.001,0.9
10,0.011374518275260925,0.011374518275260925,0.011092106866370615,0.001,0.9
11,0.011426527984440327,0.011426527984440327,0.010800350512491643,0.001,0.9
12,0.011508683674037457,0.011508683674037457,0.011553394075187953,0.001,0.9
13,0.010091079398989677,0.010091079398989677,0.009951268167708836,0.001,0.9
14,0.010957766324281693,0.010957766324281693,0.01141906306196606,0.001,0.9
15,0.009765294380486012,0.009765294380486012,0.009971026657310133,0.001,0.9
16,0.010658186860382557,0.010658186860382557,0.011167013395628604,0.001,0.9
17,0.010754993185400963,0.010754993185400963,0.011504539144921867,0.001,0.9
18,0.009974862448871136,0.009974862448871136,0.010073390746426979,0.001,0.9
19,0.009760299697518349,0.009760299697518349,0.011189524995228593,0.001,0.9
20,0.008523426949977875,0.008523426949977875,0.009303861584610178,0.001,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.10985475033521652,0.10985475033521652,0.13116628868317792,0.001,0.9
2,0.03185296803712845,0.03185296803712845,0.015333838973962906,0.001,0.9
3,0.022407621145248413,0.022407621145248413,0.013705216489125682,0.001,0.9
4,0.018523838371038437,0.018523838371038437,0.011998657082533781,0.001,0.9
5,0.016361955553293228,0.016361955553293228,0.011447084088943698,0.001,0.9
6,0.015319929458200932,0.015319929458200932,0.013079175567516674,0.001,0.9
7,0.015259508043527603,0.015259508043527603,0.014219163576745282,0.001,0.9
8,0.014076260849833488,0.014076260849833488,0.012162917161297152,0.001,0.9
